id,adaptibility,danceability,duration,energy,explicit,happening,instrumentalness,loudness,mode,naturality,positiveness,release_date,reputation,speechiness,tempo,time_signature,total_tracks
wPwVhoUDV2cZ8wPd,2,80.30000000000001,372319.0,38.7,True,0.217,1.98e-06,-6.678000000000001,5,0.207,0.5,2023-03-24,59,0.0723,136.038,4,1
RNvSxedG3c6QGXSL,9,61.7,432129.0,37.8,True,0.11,9.16e-05,-12.079999999999998,6,0.428,0.22,2022-07-08,83,0.0315,141.967,4,19
Io2nVdFvQA4AerFk,9,50.9,351925.0,1.67,False,0.387,2.72e-05,-44.278,6,0.979,0.229,2019-02-22,82,0.115,207.97,3,1
/ZEkjPXZAJR1oLOs,2,43.1,345887.0,66.3,False,0.117,0.0397,-15.132,6,0.0249,0.855,2017-05-19,65,0.0351,203.908,4,6
EqRSKsgFAW5yarmh,10,88.9,292673.0,61.6,False,0.148,8.75e-06,,5,0.12,0.57,2023-03-24,45,0.188,100.001,4,1
tjm/h7Bid4RpjIxI,9,76.0,839205.0,25.2,False,0.117,0.00245,-19.69,5,0.206,0.214,2012-08-09,38,0.0374,84.136,4,12
R5+LlH+a4Yu7m6Jh,6,42.2,713257.0,75.2,False,0.129,0.000119,-12.364,6,0.0366,0.403,1973-01-01,77,0.0449,120.471,4,8
+ZgD/lCJr8yHjqru,0,37.5,617577.0,93.7,False,0.262,2.39e-05,-9.34,6,4.15e-05,0.388,1988,56,0.0859,157.12,4,15
n4WkYNCDOy38bH/U,0,58.6,221417.0,68.89999999999999,True,0.184,0.0,-7.08,6,0.0434,0.456,2022-09-30,58,0.425,158.457,4,1
CmsQgMiQ8JhWQcDB,9,21.0,372965.0,94.0,True,0.269,0.0,-1.854,6,0.00602,0.255,2004-06-08,79,0.123,179.722,4,13
NfELWZWW98KQF+8M,6,50.6,540511.0,96.7,False,0.167,0.41,-0.9459999999999996,6,6.59e-05,0.488,2004,60,0.0451,129.704,4,8
xldnm8IFYhi2CV1v,5,50.0,389977.0,94.6,False,0.068,4.21e-05,-5.856,6,0.0221,0.45,1983-09-26,71,0.072,94.544,4,11
jUsHjUSe6BC6JIfK,11,63.7,362967.0,63.9,False,0.223,0.00503,-10.664,5,0.0926,0.81,2023-10-13,77,0.0542,92.987,4,10
6eKSVjzSyqC07Upp,1,79.3,384465.0,95.2,False,0.0885,0.873,-9.142,5,0.0344,0.668,2023-09-15,42,0.0529,130.006,4,2
/GXwbJwcG3yJ+cSb,0,70.5,344487.0,21.0,False,0.101,0.873,-21.542,6,0.156,0.89,2022-07-24,49,0.0722,145.043,4,3
DisPlXqICVu1aPTp,5,68.5,587285.0,40.400000000000006,False,0.116,0.0,-10.568,5,0.445,0.473,2001-10-16,47,0.121,131.846,4,18
WgdujfriK5bTBeW2,1,93.6,329701.0,52.3,True,0.0978,0.0,-4.462,6,0.237,0.172,2023-08-04,59,0.214,99.058,4,1
mcOjNGdQ+4rJ1oM+,6,64.3,394911.0,75.6,False,0.101,0.000268,-6.6,5,0.0215,0.934,2019-11-01,61,0.0305,90.001,4,14
evHeJ7ZbVv8YVeOI,9,66.8,355045.0,53.5,False,0.147,3.47e-05,-12.378,6,0.149,0.812,2005,23,0.0515,116.785,4,36
pG/83z4h7wmBoFxx,0,61.2,501851.0,74.7,False,0.315,0.0,-11.562,6,0.0236,0.781,2022-10-28,47,0.0267,91.998,4,12
8vLrByZyIwUqLIlf,5,74.4,479925.0,,False,0.0898,0.421,,6,0.627,0.122,1996-04-16,74,0.0348,103.773,4,11
ElkeJsWrVo/xeDxt,9,58.8,495605.0,83.89999999999999,False,0.497,0.0328,-7.096,6,0.131,0.621,2023-10-11,51,0.0285,143.301,4,1
kIC7gYJ4iFznpbLO,0,59.1,658831.0,80.4,False,0.0818,5.98e-06,-9.598,6,0.327,0.658,1981-07-27,74,0.0454,111.457,4,10
5ScXLOdIDQbo34vR,1,79.60000000000001,500841.0,85.8,False,0.166,3.27e-06,-8.672,5,0.0741,0.824,2015,60,0.0439,128.013,4,14
PArkNAV+5zJd45Q5,11,63.4,392147.0,28.4,False,0.115,3.12e-05,-19.07,5,0.598,0.451,2023-09-28,39,0.041,111.933,3,1
VsHI3Gdigig896WN,1,65.60000000000001,351509.0,54.3,False,0.253,0.0,-10.776,5,0.00569,0.438,2023-05-19,51,0.0302,97.0,4,1
G+f+F7sGQrmSSk/8,5,87.8,256005.0,24.1,False,0.0888,0.895,-21.776,5,0.176,0.961,2023-07-28,44,0.0589,75.0,4,1
y21F/XAYCET52BnM,1,76.8,348617.0,,True,0.105,0.000491,-11.312,5,0.0489,0.147,2020-10-16,72,0.0459,110.478,4,7
kBt0Tdce/i6DCxfF,5,31.7,400671.0,19.7,False,0.103,0.747,-36.332,6,0.665,0.119,1998-01-01,46,0.0427,91.994,4,22
1T2mv3NNjrr+IhrS,6,36.3,391171.0,96.2,True,0.288,0.641,-0.9340000000000002,6,1.9e-05,0.607,2023-05-10,50,0.0463,160.021,4,2
2lj4FqisEInFPZPj,10,69.89999999999999,346611.0,64.5,False,0.0723,6.3e-06,-3.9700000000000006,5,0.217,0.484,2023-07-21,78,0.0452,129.99,4,1
Qg781O8/XQaIQdhq,10,50.0,634005.0,24.6,False,0.131,0.0314,-24.848,6,0.699,0.35,2005-03-29,42,0.0455,70.561,4,15
blXg/102pv7kLlYC,9,92.6,561761.0,54.900000000000006,False,0.298,0.0399,-8.26,5,0.42,0.666,2018-04-06,63,0.0935,123.044,4,13
KIyxvEVTwpUAjLFv,0,41.8,345451.0,42.0,False,0.11,6.39e-05,-7.888,6,0.588,0.184,2014-05-26,86,0.0414,84.094,4,10
sE2iZoxnd3kogOf4,6,82.3,450457.0,56.3,True,0.0851,0.0,-5.19,6,0.0399,0.682,2015-02-24,74,0.0443,98.031,4,16
Lsc2vhjt7CPc30M2,11,58.3,416485.0,58.2,False,0.236,0.0,-12.202000000000002,6,0.00117,0.291,2022-02-18,56,0.0308,118.04,4,1
dF1zx0c+6goj9HRF,9,64.5,374005.0,,False,0.121,0.0,-20.994,6,0.397,0.554,1990-01-01,64,0.0256,88.491,4,10
wcVyrbjIVtmEi6kt,5,47.9,760991.0,60.9,False,0.0845,3.59e-05,-10.876,6,0.682,0.583,1996-01-01,34,0.067,177.971,3,17
7EjA4A6MBXcEoYjo,9,56.8,349525.0,82.39999999999999,False,0.0855,0.0,-4.226000000000001,6,0.403,0.753,1970-01-01,76,0.0299,108.625,4,9
n0QHIkPypx9uZSoU,7,49.2,354745.0,77.60000000000001,False,0.275,0.815,,6,0.115,0.506,2023-10-20,37,0.0416,137.959,4,1
SMu0QUoghfRZ5XnO,7,40.8,165405.0,22.0,False,0.132,0.000233,-36.778,6,0.847,0.0768,2023-06-04,34,0.0341,106.472,4,2
tGD18E0dnq7xj061,0,7.82,758567.0,40.8,False,0.0882,0.953,-35.636,6,0.936,0.0382,2019-03-22,35,0.0661,,4,9
mTmwtSBaAet/9WdX,6,87.1,390005.0,58.6,False,0.268,0.0,-1.418,5,0.0935,0.862,2022-10-04,39,0.0718,83.996,4,1
yIZX9PGE3T2K85d4,8,52.1,594325.0,20.0,False,0.138,0.433,-26.518,6,0.762,0.348,2002-08-27,46,0.0407,117.811,4,33
3MOMDcNafT7oQafA,1,64.9,491377.0,91.7,False,0.1,0.0082,-4.346,6,0.00149,0.882,2019-06-14,27,0.0946,114.787,4,11
K+g/ix6WsKjG7Dw0,0,49.4,552405.0,73.5,False,0.086,8.38e-05,-7.651999999999999,5,0.000185,0.359,2004-06-07,67,0.0348,125.042,4,11
t3lc6RwA6h1PmuSQ,0,36.6,333195.0,93.1,False,0.438,0.272,-4.523999999999999,6,5.02e-05,0.365,2023-09-29,56,0.0935,187.825,4,17
+5Tcm+m5QklqjQaJ,11,75.3,428351.0,53.8,False,0.111,5.11e-06,,6,0.279,0.487,2006-04-25,37,0.34,91.765,4,10
9P8GGtjzKxjbO1ie,9,60.0,474965.0,74.6,False,0.139,0.000115,,6,0.0141,0.216,2015-09-25,50,0.0738,99.876,4,11
KbRU2b+aHEGCN9Rd,1,47.1,339497.0,58.5,False,0.811,0.0,-7.210000000000001,6,0.786,0.655,2011-10-18,69,0.0822,150.719,4,71
EAR8HxZy16qsC7cH,3,64.2,435809.0,79.7,False,0.106,0.00491,-1.858,6,0.0684,0.582,2023-01-13,31,0.172,135.942,4,1
fCvV3J09GZ+upvCX,1,50.0,536967.0,98.2,True,0.0447,4.28e-05,-1.992,6,4.72e-05,0.507,2022-11-18,60,0.0727,103.033,4,10
rCtRUCX01kPXxQJR,2,69.3,244137.0,49.7,False,0.258,0.0,-9.632,6,0.679,0.473,1977-10-28,72,0.119,81.308,4,16
geViR9LqKHRy1but,7,41.9,529605.0,87.8,True,0.139,0.559,-7.704000000000001,6,0.000594,0.666,1994,68,0.0553,147.385,4,12
FwWaEvdlE4IwyPTr,1,46.0,301281.0,75.2,True,0.212,0.0,-2.028,6,0.463,0.709,2022-03-24,57,0.205,93.795,4,2
bCbxKZuB5PQQpLg+,5,77.3,255005.0,40.7,False,0.0643,0.898,-15.734000000000002,6,0.239,0.312,2023-02-12,41,0.199,79.897,4,1
xnh8f2cJSQ2Pzbxn,0,82.5,395525.0,45.8,True,0.102,0.0,-9.94,6,0.114,0.161,2020-05-22,74,,145.115,4,18
Ix1mMK9wMUI0CVXP,5,71.7,401471.0,45.5,False,0.11,0.0,-11.606000000000002,6,0.0846,0.389,2014-06-30,83,0.0276,127.812,4,16
TvVL4FF6A/fI69gz,6,38.3,363817.0,62.1,False,0.427,0.0,-6.756,5,0.0272,0.213,2017-04-28,64,0.113,80.051,4,26
39Rsfnu3kCBwJRPP,8,40.5,516857.0,62.9,False,0.157,0.484,-11.09,6,0.44,0.452,2023-10-18,39,0.029,183.927,4,1
WG8u5B8EPnMV0Oon,8,66.9,448057.0,52.0,False,0.126,0.00535,-15.271999999999998,6,0.245,0.634,1974,64,0.0345,104.812,4,10
JNgfZ1NvNipK4Kny,4,53.400000000000006,531525.0,17.4,False,0.107,0.0588,-33.116,5,0.287,0.158,1990,31,0.0331,126.446,3,10
dd9964so6vjlLoF1,11,48.9,513487.0,98.7,True,0.788,0.0,-4.140000000000001,5,7.62e-05,0.297,2022-06-10,58,0.0806,139.982,4,3
Al317wHcdAcEikxa,6,76.0,460805.0,79.4,False,0.0509,0.0,-8.61,6,0.0469,0.876,2023-10-20,49,0.033,108.004,4,11
nucHTwltSFy/vABa,2,62.8,400377.0,34.9,False,0.0783,0.000329,-9.988,6,0.626,0.546,2022-07-01,37,0.066,169.928,5,1
2TP18dxq4gjCuV8x,11,76.0,637455.0,46.6,False,0.083,0.103,-8.142,5,0.448,0.791,2023-09-08,36,0.0466,149.119,4,1
V0Y8UNLHhaGXe7YG,1,16.2,300005.0,14.9,False,0.112,0.937,-41.736,6,0.92,0.0707,2018-01-26,30,0.039,130.023,5,1
ORF2+ZooNThF9Ew/,8,70.3,351519.0,93.0,False,0.14,0.0951,-7.82,6,0.000427,0.597,2023-10-06,45,0.0589,124.993,4,1
rByzJfWknQO2hFXz,8,78.9,318749.0,83.89999999999999,True,0.108,0.00476,-3.4800000000000004,6,0.0321,0.656,2023-06-01,72,0.0589,98.021,4,1
OygGHKdyCghQe4Kp,11,46.6,409605.0,76.3,False,0.119,0.0,-10.496,5,0.0542,0.473,1978,72,0.0391,123.539,4,12
JQ8IOZNTlA2WXRbM,7,45.9,624751.0,0.73,False,0.149,0.96,,6,0.992,0.109,2023-03-29,59,0.0366,60.19,3,1
GHGoKkvA+6HObdMR,6,52.7,513525.0,59.1,False,0.0907,0.0194,-10.328,5,0.194,0.461,2014-01-01,86,0.0396,123.167,4,14
NWxR8DV8IG3P8hK6,11,61.7,527817.0,46.8,False,0.106,0.0,-11.41,5,0.772,0.391,2012-01-01,46,0.0472,125.942,4,4
449gThPwS8I+N9iT,3,71.3,294005.0,24.1,False,0.132,0.86,-12.586,5,0.157,0.311,2022-08-26,51,0.0583,79.982,4,1
oCwMjm3F5CrZXA1v,6,89.9,574217.0,49.1,False,0.411,3.82e-06,-17.086,5,0.148,0.826,1982-01-01,57,0.258,107.706,4,7
sdOsyUiXDUq5lRcD,0,50.1,304471.0,17.2,False,0.0925,0.867,-39.086,6,0.778,0.0859,2022-01-10,39,0.0301,77.222,4,3
nFZ8mNU5xv49DD2q,4,39.7,499205.0,97.7,True,0.0917,1e-05,-5.114000000000001,6,0.000135,0.131,2023-08-25,56,0.14,150.027,4,1
sMHAX1bG3b5FGpM7,11,76.8,554681.0,72.7,True,0.285,0.792,-7.586,6,0.62,0.205,2023-05-12,70,0.17,164.982,4,4
DeXUWqzudvazPW+1,0,55.2,396231.0,88.6,False,0.14,0.0,-4.811999999999999,6,0.000892,0.62,2021-08-04,68,0.031,142.048,4,1
it5PtH0E1VrbT5kx,1,46.8,516051.0,38.0,False,0.114,5.98e-05,-7.651999999999999,6,0.689,0.406,2023-05-19,54,,129.897,3,1
Ks1VA3fOPvDGaG7/,0,60.5,1189993.0,27.700000000000003,False,0.364,0.33,-13.564,5,0.413,0.242,2019-09-27,30,0.0268,109.969,3,8
5FHBaeGxVqFV/gLN,2,20.3,347071.0,8.95,False,0.108,0.0213,-34.51,5,0.971,0.115,1991-01-01,59,0.0404,173.451,1,36
w4aEBbgFny+b9bLA,4,67.80000000000001,433257.0,61.2,False,0.164,0.318,-14.528,6,0.101,0.857,1969,52,0.0339,118.381,4,11
1ULhustPfMC/+OYz,5,52.6,365337.0,60.6,True,0.194,2.36e-06,-5.6,5,0.152,0.492,2022-12-02,87,0.259,116.622,4,15
vXSeLni2+OpBF5Uj,3,21.9,202821.0,13.0,False,0.116,0.916,-45.45,5,0.979,0.0401,2023-09-04,34,0.0575,143.494,5,2
i6uA3K4n1okVWY+S,4,37.9,558671.0,71.6,False,0.0786,0.00123,-3.624000000000001,6,0.000272,0.239,2002-11-17,60,0.0326,92.721,4,14
IOv1yRhbUH+xfwQq,4,28.8,314145.0,10.6,False,0.104,0.935,-24.78,5,0.635,0.114,2023-02-17,39,0.0564,55.01,4,2
/jaw7S/8s/KOzJw6,1,67.80000000000001,373939.0,,False,0.0739,0.385,-14.688,6,0.215,0.441,2023-05-18,60,0.0325,74.021,4,2
ASFeSIXyQN6u8JDM,11,77.5,378977.0,32.7,False,0.0821,0.0,-9.482,6,0.841,0.595,2021-06-11,86,0.0557,91.05,4,14
u55liNEwdX80pFXj,5,45.5,755125.0,97.8,False,0.138,0.298,-5.366,5,3.68e-05,0.422,2023-09-16,39,0.104,145.014,4,16
+AewCw3ACeglPqZs,7,39.900000000000006,380953.0,36.2,True,0.109,6.37e-05,-11.292000000000002,6,0.848,0.2,2023-05-05,54,0.0446,137.061,4,1
G8oFvsxLQvyKOkil,5,25.5,458245.0,39.3,False,0.113,0.00361,-16.308,6,0.0577,0.118,1997-05-28,85,0.0278,76.426,4,12
E4DjDjYbxnn2bRjh,1,54.400000000000006,338465.0,72.5,False,0.141,0.0,-7.66,5,0.313,0.54,2023-06-21,48,0.221,78.398,4,1
FYKgaRsggI/ShpRM,10,29.2,530103.0,1.2,False,0.0813,0.164,-38.276,5,0.905,0.133,1960,55,0.0393,170.106,3,7
MLK6ZJXXYr/7ZzcS,2,52.400000000000006,603525.0,92.7,False,0.159,0.000463,-3.7479999999999993,6,0.00153,0.697,2022-10-21,43,0.036,158.017,4,6
wB8B3ZsHInz2LfFA,5,56.99999999999999,372091.0,75.6,False,0.33,0.0,-1.7880000000000005,6,0.0497,0.72,2023-06-09,80,0.0257,91.972,4,10
08abUK3kNfQX9x+N,1,67.2,348719.0,58.8,True,0.0992,0.241,,6,0.619,0.204,2018-10-26,79,0.133,169.033,4,12
efYm3SVqaS7nTKkt,11,61.0,141005.0,48.6,False,0.172,1.84e-05,,5,0.12,0.726,2023-09-29,30,0.132,111.751,4,10
v5Cohp8JgfBS4pdE,2,67.7,425285.0,72.39999999999999,False,0.158,0.000101,-12.984000000000002,6,0.143,0.697,1987-05-04,76,0.0245,90.392,4,10
jWCtEl/a75U9HUpH,4,48.4,309477.0,63.8,False,0.136,1.75e-05,-7.792,6,0.0649,0.459,2023-09-22,49,0.16,151.682,3,1
j8PAb3SZDHTV2gAi,7,81.10000000000001,479247.0,79.2,False,0.342,0.0517,-11.954,6,0.0363,0.94,2019-02-15,59,0.0537,107.255,4,7
Iwrwd2lVB0xLP3tH,10,43.0,1007791.0,96.4,True,0.261,0.0107,-4.0,5,3.05e-05,0.12,2023-03-10,48,0.122,159.941,4,9
nuYOtpHCL+Wj0E2H,0,63.6,647049.0,49.5,False,0.0817,0.449,-14.454,6,0.393,0.644,2023-09-15,53,0.0534,166.755,4,1
mP6BI/kFn4bdQlzs,7,,432877.0,51.1,False,0.221,0.000468,-12.37,6,0.355,0.179,2023-08-25,65,0.0304,80.082,3,11
W3brGTiOqz4d9SHr,5,69.39999999999999,402933.0,43.9,False,0.551,1.25e-06,-10.12,5,0.323,0.298,2023-08-04,59,0.0628,118.896,4,1
sy/Pg5Sc4EoiJVvv,9,61.6,400451.0,24.3,False,0.264,0.143,-22.95,6,0.286,0.562,2016-03-27,62,0.106,183.948,4,10
8LpDQzDtaNSLca9B,1,35.0,273817.0,90.7,True,0.0999,6.56e-05,-4.763999999999999,6,3.08e-05,0.143,2017-06-09,35,0.105,193.754,4,12
GigVF8OSaingSjbt,0,40.6,736085.0,24.9,False,0.154,0.0516,-35.946,6,0.492,0.682,1994-10-10,41,0.036,187.207,3,11
f40KjGx3DykWE1zR,11,87.4,465593.0,66.2,False,0.113,0.000553,-11.19,5,0.00127,0.873,2019-05-07,44,0.112,121.993,4,5
5BEjj9LLorUFuyNc,4,86.5,378997.0,79.2,True,0.107,1.46e-05,-3.414,6,0.168,0.562,2020-10-23,63,0.0677,101.985,4,1
QPDcBzxlmTaYQz0J,11,41.5,494085.0,32.0,False,0.382,0.118,-28.636000000000003,6,0.324,0.669,1977-01-01,31,0.0555,190.02,3,10
juJ2kqtkm2O3/Cvb,0,32.9,538005.0,97.7,False,0.393,0.0,-2.2380000000000004,6,8.79e-06,,2023-04-21,50,0.201,,4,4
t4ctFsp4TfebB3U/,5,73.5,679897.0,52.8,False,0.0477,0.36,-20.184,5,0.0005,0.831,1978-01-01,42,0.0683,132.836,4,10
Cv8sGEPJTcjb81uj,1,21.4,514005.0,96.3,False,0.29,0.000279,-4.364000000000001,5,0.000121,0.259,2021-11-11,53,0.169,153.004,4,1
2svZ1ss+Oi4+/KZa,1,72.5,438057.0,72.6,True,0.115,0.0,-8.896,6,0.114,0.605,2023-08-30,48,0.33,122.932,4,1
VTx+ON91MRiEegDv,1,61.8,636671.0,,False,0.126,0.412,-12.079999999999998,5,0.18,0.328,2023-05-12,34,0.0457,91.136,4,1
pqQ/FE4wzJxhhjpC,2,40.7,660485.0,46.8,False,0.116,0.000986,-17.198,6,0.774,0.43,2023-04-14,22,0.0562,74.257,4,1
5NqNn0TjbY3sSY2T,6,72.0,497551.0,51.3,False,0.114,0.0,,5,0.118,,2002-03-19,51,0.072,89.004,4,15
Y33inYBmztmbdYhd,1,48.4,408565.0,73.1,False,0.151,0.0,-8.388,6,0.431,0.51,2014-09-09,83,0.0379,101.654,4,15
NE4ONLG2NNr5Alg8,11,51.1,483859.0,59.0,False,0.0829,0.000195,-13.082,6,0.0487,0.307,2023-10-04,24,0.0277,81.978,4,1
ZQs+XXAREfLAbgY2,9,86.3,692271.0,72.6,False,0.0735,0.0299,-8.298,6,0.415,0.93,1978-01-01,64,0.0494,132.574,4,8
pHdyRi6JL/kmw06l,9,66.7,301915.0,1.76,False,0.0889,0.794,-31.436,5,0.313,0.271,2022-11-13,49,0.215,78.396,4,1
KqyIjB0ZKJtrfDYC,10,45.9,517057.0,96.7,False,0.509,0.0826,-4.642,5,3.68e-05,0.226,2023-04-05,34,0.15,120.019,4,1
MKrqbSQYqfZqmmjQ,10,49.5,445827.0,69.1,False,0.0881,0.0033,-4.978,5,0.0745,0.299,2023-09-15,82,0.0447,123.051,4,1
q+TiFASG1eu7pX+l,8,61.7,425737.0,52.5,True,0.135,1.1e-06,-15.852,5,0.554,0.377,2020-03-06,71,0.12,135.781,4,20
0pyDznY4F6HYKWy5,5,62.0,409531.0,80.5,False,0.285,9.15e-05,,6,0.00564,0.586,2015,73,0.0417,122.062,4,17
ZfzjQY5absEzR/uh,7,79.3,569777.0,,False,0.0771,0.84,-2.906,6,0.00676,0.72,2023-05-05,61,0.0506,123.001,4,1
FwHL9FK1KsWH93cg,1,50.0,422511.0,33.7,False,0.277,0.0,-13.436,6,0.574,0.139,2023-09-29,35,0.0383,123.839,3,1
Vow9BTrkGl0il39V,9,29.4,824325.0,87.1,True,0.387,0.0433,-10.362,6,5.47e-05,0.165,2022-06-17,43,0.125,,4,1
64H2Bau1+gLm0oIB,7,79.5,416081.0,34.1,True,0.12,6.53e-05,-10.738,5,0.59,0.313,2023-09-19,77,0.166,119.872,4,1
Lg6OqJCMb3q2mkc1,8,75.0,464271.0,73.6,False,0.0866,1.23e-05,-5.8100000000000005,5,0.517,0.579,2023-06-21,63,0.0307,97.032,4,1
v/PwK93I9oJAfaaw,0,76.7,812431.0,78.3,False,0.0709,5.97e-06,-15.812,6,0.0477,0.891,1979-06-01,44,0.0368,120.611,4,12
FKg0iPK6dNSrsCn1,0,85.8,332565.0,,False,0.0707,0.00109,-13.578,6,0.583,0.874,1969-11-02,77,0.0751,108.217,4,13
PWcnnfHR896Meavd,5,72.2,754815.0,71.1,False,0.0357,0.146,-8.484,5,0.00504,0.584,1977,31,0.0449,118.282,4,13
9iWHUnfZzBblPNR4,9,67.10000000000001,384943.0,84.7,False,0.117,0.0,-6.476000000000001,6,0.166,0.576,2023-08-16,51,0.182,162.011,4,1
rGiCHGnJlYrknB7f,0,80.9,249013.0,75.2,False,0.0872,5.43e-05,-4.2780000000000005,6,0.0193,0.677,2023-07-07,66,0.0913,98.027,4,15
Tj+MiPtqJQOzebDz,7,73.1,431549.0,26.5,False,0.126,0.00236,-22.0,5,0.106,0.875,2022-10-14,40,0.0591,74.035,4,6
Fgg1VvYjLnM9np3e,9,71.0,593765.0,58.1,False,0.128,0.0,-13.216,5,0.392,0.919,1978-06-02,59,0.0612,97.746,4,9
rT9wROKafaAzYzj5,9,62.3,251543.0,16.0,False,0.276,0.874,-29.894,5,0.879,0.385,2023-09-17,45,0.0399,130.051,4,1
GrvtKGEmeo3S2ASS,1,71.5,443045.0,62.0,True,0.0822,0.0,-7.01,5,0.417,0.172,2022-12-02,93,0.0484,97.95,4,15
RhYSU2bMhPd2vcsO,3,42.6,503007.0,23.7,False,0.1,0.011,-19.06,5,0.873,0.198,2023-03-10,51,0.08,85.465,4,5
WS196CLI0wOBy8qI,6,55.8,454457.0,,False,0.0758,0.000655,-4.827999999999999,6,0.015,0.445,2011-01-01,60,0.0291,139.985,4,11
YAUc4jqRv92z3HYH,8,79.60000000000001,394167.0,45.9,False,0.0605,1.15e-05,-10.432,5,0.705,0.767,2017-04-21,61,0.0443,88.0,4,9
J/5XWP+saVbNBA6B,4,36.9,456031.0,19.2,False,0.0954,8.35e-06,-19.302,5,0.555,0.148,2022-04-22,91,0.04,175.212,3,4
A78VWMPMR/xdGrdp,10,65.7,311767.0,83.3,False,0.0773,0.0,-4.568,5,0.000529,0.685,2023-09-08,50,0.0357,129.972,4,1
U0U3oURkn/9eHm5d,1,27.6,407125.0,86.2,True,0.174,0.0,-5.704000000000001,5,0.00147,0.526,2021-10-15,66,0.255,182.115,3,14
0qnwS9+UdO2Yqw/h,11,91.3,544271.0,59.6,False,0.078,0.00349,-19.954,5,0.00658,0.973,1986-12-08,70,0.0707,127.215,4,9
2G2GQOw25Jk7z+5Y,2,13.4,842931.0,5.29,False,0.112,0.878,-38.912,6,0.837,0.0821,2020-11-13,44,0.0426,176.965,4,7
ZESPZAXgulis1GhD,0,32.1,427563.0,11.3,False,0.118,0.886,-34.126,6,0.967,0.0392,2023-06-22,36,,132.327,3,1
iPcwRncGIDoxASG9,5,45.5,480937.0,43.7,False,0.094,4.38e-05,-12.726,5,0.509,0.639,2000-01-01,31,0.0528,185.026,3,18
pQY9fGYG1cthEKii,5,37.9,535045.0,21.9,False,0.118,0.000691,-17.392,6,0.707,0.188,2019-10-25,80,0.0307,79.786,4,10
C78VBONR6X5pcdEu,4,55.900000000000006,528617.0,34.5,False,0.141,0.000105,,6,0.0576,0.458,1991-09-24,86,0.0459,,4,19
5bgqvBxAze5wQdBb,6,72.89999999999999,293937.0,76.8,True,0.107,2.17e-06,-9.024,5,0.0787,0.553,2023-07-14,69,0.133,,4,15
PZS3Pz4ZCli6akWU,5,62.8,386831.0,53.1,True,0.23,0.0,-11.372,5,0.195,0.262,2023-05-19,59,0.263,139.891,4,9
wUUUFupVubWXvZ0O,1,53.0,458075.0,67.7,True,0.126,0.0,-9.198,5,0.0525,0.612,2023-10-20,45,0.473,78.128,4,1
Xdusf49N9WGAIe/e,6,43.1,302553.0,53.5,False,0.756,0.0,-10.332,6,0.558,0.477,2023-09-08,30,0.106,102.992,4,20
BHHSIW3iTjxy/akA,10,11.6,801257.0,7.449999999999999,False,0.113,0.842,-51.938,5,0.937,0.0323,2011-04-01,40,0.0357,74.837,4,6
kf1BaRStqC2PS6Ak,5,52.3,255619.0,54.3,False,0.257,0.0,-11.78,5,0.65,0.318,2021-03-12,74,0.156,116.161,3,13
LKPuWzawfPtCrPfS,0,59.8,605471.0,66.9,False,0.11,0.126,-17.804,6,0.0634,0.777,1991-01-01,36,0.0465,110.16,4,10
g/cUbpd7aX4B4cJx,6,26.1,183149.0,,False,0.0923,0.925,-42.504,5,0.981,0.132,2023-05-18,35,0.0673,134.012,3,17
AGsY4LPw0+oJ4fOi,6,79.3,302287.0,54.900000000000006,False,0.0759,0.000538,,6,0.121,0.378,2012-11-13,30,0.0687,128.03,4,3
W8xCiwuNUkQPLQxn,9,63.9,230471.0,26.5,False,0.0989,0.835,-20.694,6,0.693,0.135,2022-12-16,58,0.0299,74.994,4,1
gyy/lcJMX5iylW4G,0,42.7,591337.0,37.7,False,0.239,0.000203,-20.032,5,0.293,0.404,2005-02-08,37,0.038,145.068,3,11
JVEXDT16uK9o482+,0,70.6,401205.0,69.1,False,0.0232,6.99e-05,-4.550000000000001,6,0.0584,0.632,2023-08-18,91,0.0633,118.048,4,14
CWrTXKjhXBxp9VNh,0,68.0,478005.0,90.5,False,0.192,4.25e-05,-4.720000000000001,5,0.111,0.865,2022-11-24,33,0.0685,119.991,4,1
JbxnZlmhiDYzzY0E,7,69.69999999999999,329897.0,41.0,False,0.111,0.79,-13.297999999999998,6,0.412,0.377,2020-10-21,64,0.144,166.133,4,2
mAYvJeBAzti1DuKh,7,38.0,356313.0,94.7,False,0.291,0.000173,-4.960000000000001,6,0.00257,0.639,2019-10-25,42,0.0497,174.969,4,18
qDy7no+5gTde1uQE,0,47.7,514857.0,22.9,False,0.196,0.000446,-23.804,6,0.845,0.0819,2015-09-04,58,0.0555,131.28,4,15
0XbLHiW1uw/V0/pK,10,62.6,396965.0,60.6,False,0.164,0.842,-17.104,5,0.206,0.37,2023-07-14,34,0.0612,95.765,4,11
WLA9R0wMVi7xsEYK,2,60.6,440689.0,66.10000000000001,False,0.342,0.00239,-6.401999999999999,6,0.0432,0.795,2023-03-31,34,0.0398,98.88,4,2
OCknsUuTQDNenC+J,9,62.9,275165.0,3.11,False,0.108,0.935,-41.422,5,0.891,0.443,2022-02-27,53,0.0418,140.074,4,1
4V2iwEAR5ZLYRn14,1,50.0,433831.0,48.4,False,0.295,0.000307,-12.042000000000002,5,0.245,0.491,2020-08-25,44,0.0396,155.915,4,2
